id,type,acct_balance
37377,703-004-5391,8040.8228
37378,703-004-5385,593.93646
37379,703-004-5382,7078.893
3738,703-004-5394,6089.7964
37380,703-004-5381,1835.7014
37381,703-004-5386,4788.0225
37382,703-004-5387,8818.013
37383,703-004-5384,2566.5664
37384,703-004-5392,5759.909
37385,703-004-5397,5380.956
37386,703-004-5391,2375.158
37387,703-004-5399,141.30176
37388,703-004-5381,4793.52
37389,703-004-5390,8199.739
3739,703-004-5381,4516.6367
37390,207-008-2399,2708.292
37391,703-004-5389,4502.2944
37392,703-004-5398,6740.468
37393,703-004-5382,9567.19
37394,703-004-5399,7081.8657
37395,703-004-5393,2065.5203
37396,703-004-5384,4323.148
37397,703-004-5398,8290.86
37398,703-004-5394,5548.2656
37399,703-004-5386,8287.807
374,207-008-2398,4002.2117
3740,703-004-5396,244.36475
37400,703-004-5397,939.07355
37401,703-004-5383,8744.001
37402,703-004-5398,388.36002
37403,207-008-2398,7215.357
37404,703-004-5399,4762.9614
37405,703-004-5382,1566.9424
37406,703-004-5391,1391.8536
37407,703-004-5390,7937.794
37408,207-008-2398,8959.241
37409,703-004-5392,4843.282
3741,703-004-5394,5933.482
37410,703-004-5383,2226.1519
37411,703-004-5399,2964.844
37412,703-004-5388,5175.338
37413,703-004-5393,2434.367
37414,703-004-5388,3103.754
37415,703-004-5399,3627.8123
37416,703-004-5380,2094.8416
37417,703-004-5382,8166.2285
37418,703-004-5380,1298.5099
37419,703-004-5396,8310.502
3742,703-004-5396,7031.653
37420,703-004-5395,7378.4204
37421,703-004-5387,9928.8545
37422,703-004-5380,6397.576
37423,703-004-5395,1003.3613
37424,703-004-5399,6934.9307
37425,703-004-5397,6004.8257
37426,703-004-5390,3178.737
37427,703-004-5388,9659.331
37428,703-004-5394,7853.7095
37429,703-004-5381,4483.858
3743,703-004-5387,761.7658
37430,207-008-2398,1185.1477
37431,703-004-5382,7352.965
37432,703-004-5380,7289.154
37433,703-004-5381,919.5453
37434,703-004-5390,2048.018
37435,703-004-5399,16.599297
37436,703-004-5393,2000.767
37437,703-004-5391,1586.6202
37438,703-004-5393,5669.922
37439,703-004-5397,8835.057
3744,703-004-5394,1267.9648
37440,703-004-5390,5829.311
37441,703-004-5384,9615.122
37442,703-004-5396,9661.482
37443,703-004-5389,4444.2744
37444,703-004-5381,3029.6826
37445,703-004-5388,8863.981
37446,703-004-5388,269.64426
37447,703-004-5393,7875.3667
37673,703-004-5392,5182.6426
37674,703-004-5385,4235.245
37675,703-004-5390,2473.286
37676,703-004-5383,156.76201
37677,703-004-5395,2885.1658
37678,703-004-5392,2577.051
37679,703-004-5392,9880.3545
3768,703-004-5383,4454.992
37680,207-008-2398,114.49754
37681,703-004-5380,1592.9847
37682,703-004-5387,6900.7544
37683,703-004-5384,4264.9688
37684,703-004-5395,7087.7124
37685,703-004-5382,425.60934
37686,703-004-5394,4810.7656
37687,703-004-5391,4077.1223
37688,703-004-5399,1754.0222
37689,207-008-2398,3118.516
3769,703-004-5396,6014.2646
37690,703-004-5392,9451.007
37691,703-004-5397,4787.633
37692,703-004-5386,2269.9053
37693,703-004-5384,9883.786
37694,703-004-5388,2496.935
37695,703-004-5382,1227.774
37696,703-004-5398,4899.4355
37697,703-004-5390,1377.8585
37698,703-004-5384,1594.2985
37699,703-004-5390,7138.2095
377,703-004-5380,9844.137
3770,703-004-5393,7073.296
37700,207-008-2398,9451.25
37701,703-004-5397,5258.4336
37702,703-004-5386,8977.053
37703,703-004-5382,4774.484
37704,703-004-5395,2821.778
37705,703-004-5394,2197.398
37706,703-004-5395,3653.2622
37707,703-004-5384,4295.2065
37708,207-008-2398,4479.6406
37709,207-008-2398,2901.8062
3771,703-004-5386,6025.524
37710,703-004-5399,7183.76
37711,703-004-5393,3230.1838
37712,207-008-2399,2733.044
37713,703-004-5385,4882.1914
37714,703-004-5383,4150.0264
37715,703-004-5389,8878.005
37716,207-008-2398,9141.828
37717,703-004-5383,3134.8723
37718,703-004-5380,8729.384
37719,703-004-5389,6813.1646
3772,703-004-5398,8178.5654
37720,703-004-5388,1195.8933
37721,703-004-5383,8152.8354
37722,703-004-5395,2025.5554
37723,703-004-5396,8381.072
37724,703-004-5380,634.4533
37725,207-008-2398,6466.3853
37726,703-004-5394,6385.2935
37727,703-004-5387,9528.728
37728,703-004-5397,5330.9746
37729,703-004-5388,7754.9575
3773,703-004-5394,1804.2177
37730,703-004-5397,6298.9497
37731,703-004-5393,8257.442
37732,703-004-5397,5440.9785
37733,703-004-5392,5667.2544
37734,703-004-5392,9979.8545
37735,703-004-5383,17.162561
37736,703-004-5398,3303.7925
37737,703-004-5398,4638.671
37738,703-004-5393,3849.2966
37739,703-004-5389,9354.454
3774,703-004-5382,7617.026
37740,207-008-2399,2148.6675
37741,703-004-5386,4319.4194
37742,703-004-5382,2709.8352
37743,703-004-5390,7744.2764
37744,703-004-5392,1182.158
37745,703-004-5397,8039.1494
37746,703-004-5399,3420.2969
37747,703-004-5390,6435.9834
37748,703-004-5396,3398.6729
37749,703-004-5398,6757.05
3775,703-004-5387,1652.2694
37750,703-004-5391,7904.246
37751,703-004-5381,3345.6946
37752,703-004-5388,5795.086
37753,207-008-2399,1378.5404
37754,703-004-5395,1072.6428
37755,703-004-5398,3843.115
37756,703-004-5380,8400.021
37757,703-004-5389,9687.38
37758,207-008-2399,9564.364
37759,703-004-5399,1002.53644
3776,207-008-2399,9480.974
37760,703-004-5384,8401.051
37761,703-004-5387,3086.0347
37762,703-004-5389,6761.0835
37763,703-004-5383,9270.969
37764,703-004-5388,3558.6423
37765,703-004-5397,3369.652
37766,703-004-5388,1624.1217
37767,703-004-5394,9331.829
37768,703-004-5395,1852.1143
37769,703-004-5382,2867.5479
3777,703-004-5392,1777.811
37770,703-004-5384,6111.2334
37771,703-004-5386,1073.345
37772,703-004-5397,9210.789
37773,703-004-5397,4132.8003
37774,703-004-5388,1089.7083
37775,703-004-5399,7629.847
37776,207-008-2398,3637.1624
37777,703-004-5397,827.657
37778,703-004-5389,4311.3667
37779,703-004-5388,1902.4563
3778,703-004-5384,8964.123
37780,703-004-5397,6478.6626
37781,703-004-5394,635.184
37782,703-004-5392,769.9257
37783,703-004-5392,7826.073
37784,703-004-5384,831.6487
37785,703-004-5391,3556.8547
37786,703-004-5389,268.63873
37787,703-004-5380,7638.4736
37788,703-004-5380,8570.28
37789,703-004-5394,9854.886
3779,703-004-5396,4006.7815
37790,703-004-5380,4519.283
37791,703-004-5393,5870.038
37792,703-004-5383,1197.089
37793,703-004-5386,2999.863
37794,703-004-5398,6797.945
37795,703-004-5392,8293.684
37796,703-004-5380,7266.1567
37797,703-004-5397,9558.238
37798,703-004-5399,1926.6254
37799,703-004-5381,4904.6904
378,703-004-5383,6321.182
3780,703-004-5389,3024.9333
37800,703-004-5381,792.4193
37801,703-004-5399,405.42303
37802,703-004-5388,4677.847
37803,703-004-5387,4002.5586
37804,207-008-2398,9413.485
37805,703-004-5394,496.22177
37806,703-004-5391,7696.85
37807,703-004-5394,4866.7817
37808,703-004-5391,3538.6777
37809,703-004-5387,4891.603
3781,703-004-5386,6357.586
37810,207-008-2399,3761.214
37811,703-004-5381,1935.3807
37812,703-004-5394,4501.3057
37813,703-004-5395,8916.3955
37814,703-004-5398,6859.7456
37815,703-004-5393,1367.9171
37816,207-008-2399,8057.358
37817,703-004-5384,1779.0818
37818,207-008-2398,6075.2393
37819,703-004-5384,1300.1222
3782,703-004-5388,5723.0396
37820,703-004-5382,637.95685
37821,703-004-5398,1726.8843
37822,703-004-5390,4352.1855
37823,703-004-5390,4693.361
37824,703-004-5388,2676.1348
37825,703-004-5389,2811.4075
37826,703-004-5390,734.7447
37827,703-004-5396,8619.953
37828,703-004-5397,4743.0605
37829,703-004-5392,4169.362
3783,703-004-5390,3738.4827
37830,207-008-2398,9503.829
37831,207-008-2398,3620.8135
37832,207-008-2399,9895.577
37833,703-004-5393,6497.6396
37834,703-004-5382,5780.519
37835,703-004-5385,9683.894
37836,703-004-5399,5319.7437
37837,703-004-5397,4911.402
37838,703-004-5397,9427.238
37839,703-004-5389,3038.9475
3784,703-004-5397,8006.706
37840,703-004-5388,3954.0928
37841,703-004-5397,1575.4915
37842,703-004-5399,3465.1978
37843,703-004-5384,1830.2316
37844,703-004-5395,7204.9507
37845,703-004-5388,1653.4895
37846,703-004-5384,2472.016
37847,703-004-5385,1448.0984
37848,703-004-5398,8517.009
37849,703-004-5389,2017.5105
3785,703-004-5396,1703.0275
37850,703-004-5396,928.94556
37851,703-004-5396,4365.328
37852,703-004-5398,1591.1346
37853,703-004-5389,2811.991
37854,703-004-5398,3240.8618
37855,703-004-5386,3869.9453
37856,703-004-5393,2927.7646
37857,703-004-5387,5826.2725
37858,703-004-5399,6769.531
37859,703-004-5390,1359.731
3786,703-004-5386,6001.83
37860,703-004-5399,6756.615
37861,703-004-5394,9174.692
37862,703-004-5384,2684.7458
37863,703-004-5396,171.36633
37864,703-004-5383,6902.2812
37865,703-004-5396,5899.7773
37866,703-004-5399,2978.899
37867,703-004-5387,6418.6465
37868,703-004-5391,6416.7505
37869,703-004-5382,4339.757
3787,703-004-5380,5300.653
37870,207-008-2399,8508.544
37871,703-004-5394,3700.1587
37872,703-004-5395,8170.973
37873,703-004-5387,1172.9103
37874,703-004-5390,9767.268
37875,207-008-2398,4466.9736
37876,703-004-5382,1710.3142
37877,703-004-5386,4346.3384
37878,703-004-5399,8446.815
37879,703-004-5393,3331.5444
3788,703-004-5383,8797.156
37880,703-004-5392,3519.3313
37881,207-008-2399,3314.3823
37882,703-004-5395,6172.527
37883,703-004-5394,1054.9658
37884,703-004-5394,7834.094
37885,703-004-5385,2229.1577
37886,703-004-5399,4838.0225
37887,703-004-5393,8807.283
37888,703-004-5388,1547.5875
37889,703-004-5397,8480.102
3789,207-008-2399,7254.2285
37890,703-004-5395,4993.5366
37891,703-004-5384,9399.438
37892,703-004-5386,9208.397
37893,703-004-5398,2310.478
37894,703-004-5395,2161.9558
37895,703-004-5398,9465.814
37896,703-004-5398,3814.6746
37897,703-004-5385,9681.203
37898,703-004-5382,1882.5304
38122,703-004-5396,8545.401
38123,703-004-5395,1881.0969
38124,703-004-5380,876.28424
38125,207-008-2398,5772.4595
38126,703-004-5390,8818.1045
38127,703-004-5383,5935.3076
38128,703-004-5399,4464.1147
38129,703-004-5384,6205.234
3813,703-004-5383,9483.312
38130,703-004-5389,5100.436
38131,703-004-5397,4179.636
38132,703-004-5382,7140.982
38133,703-004-5398,4186.676
38134,703-004-5389,8144.6455
38135,703-004-5391,1846.2396
38136,703-004-5382,7693.2324
38137,703-004-5397,7277.0234
38138,703-004-5382,1757.338
38139,703-004-5395,3767.1804
3814,703-004-5387,7891.0635
38140,703-004-5393,8247.966
38141,703-004-5388,7071.4556
38142,703-004-5389,8073.4893
38143,703-004-5392,7685.745
38144,703-004-5383,1649.8888
38145,703-004-5384,469.8068
38146,703-004-5380,6427.913
38147,703-004-5395,2936.0957
38148,703-004-5396,1514.6881
38149,703-004-5381,9579.879
3815,703-004-5388,1731.3445
38150,703-004-5388,711.43744
38151,703-004-5382,4500.8677
38152,703-004-5396,9348.311
38153,703-004-5395,1759.5887
38154,703-004-5391,9290.48
38155,703-004-5385,2307.39
38156,703-004-5398,5386.944
38157,703-004-5383,9092.802
38158,703-004-5396,3541.6018
38159,703-004-5387,7418.0137
3816,703-004-5385,1227.9808
38160,703-004-5380,9955.275
38161,703-004-5399,1032.7882
38162,703-004-5386,8815.352
38163,703-004-5389,339.92767
38164,703-004-5397,9345.581
38165,703-004-5395,11.994839
38166,703-004-5384,3208.48
38167,703-004-5398,777.05743
38168,703-004-5387,3428.5396
38169,207-008-2398,5335.1665
3817,703-004-5389,2743.854
38170,703-004-5381,7869.918
38171,703-004-5398,5635.062
38172,703-004-5399,4201.515
38173,703-004-5382,7263.506
38174,703-004-5380,3384.6396
38175,207-008-2399,2165.4053
38176,703-004-5385,4809.116
38177,703-004-5395,1897.7803
38178,703-004-5388,313.93408
38179,703-004-5389,7795.6416
3818,207-008-2398,2550.0845
38180,703-004-5381,1129.0968
38181,703-004-5385,6136.525
38182,703-004-5386,1632.3704
38183,703-004-5380,9059.704
38184,207-008-2398,2622.0215
38185,703-004-5385,3707.3838
38186,703-004-5386,9685.914
38187,703-004-5381,4188.4307
38188,703-004-5393,7998.9985
38189,703-004-5393,4914.9697
3819,703-004-5393,7248.1494
38190,703-004-5392,5922.274
38191,207-008-2398,5382.215
38192,207-008-2399,5973.2544
38193,703-004-5396,3829.8564
38194,703-004-5389,7060.7666
38195,703-004-5398,7504.367
38196,703-004-5395,3900.1191
38197,703-004-5390,872.4105
38198,703-004-5395,8078.1006
38199,207-008-2399,4078.7202
382,703-004-5387,6038.753
3820,703-004-5392,1606.9764
38200,703-004-5394,6161.2485
38201,703-004-5391,547.0407
38202,703-004-5399,7463.0366
38203,703-004-5389,2017.2828
38204,703-004-5391,7594.648
38205,703-004-5399,4067.7583
38206,207-008-2399,5332.571
38207,703-004-5395,5206.9585
38208,703-004-5395,1150.8185
38209,703-004-5388,9220.174
3821,703-004-5393,5777.1016
38210,207-008-2398,2064.1816
38211,703-004-5392,55.849552
38212,703-004-5384,3537.2524
38213,703-004-5384,1972.171
38214,703-004-5391,9081.429
38215,703-004-5380,9691.271
38216,703-004-5392,3383.6836
38217,703-004-5397,2205.2139
38218,703-004-5389,4681.445
38219,703-004-5381,1089.701
3822,703-004-5381,1226.139
38220,703-004-5395,9812.122
38221,703-004-5392,283.5804
38222,703-004-5384,6657.869
38223,703-004-5388,7978.5903
38224,703-004-5388,4756.8975
38225,703-004-5399,8128.276
38226,703-004-5385,715.3517
38227,703-004-5380,4802.0923
38228,703-004-5397,4379.1357
38229,703-004-5384,6660.844
3823,703-004-5388,3794.9062
38230,703-004-5385,3641.2375
38231,703-004-5381,8287.279
38232,703-004-5386,3938.9902
38233,703-004-5398,4490.1987
38234,703-004-5383,5924.9614
38235,207-008-2399,9693.309
38236,703-004-5386,5202.1
38237,703-004-5392,5405.7886
38238,703-004-5380,6299.9546
38239,703-004-5397,3570.8667
3824,703-004-5386,8730.315
38240,703-004-5394,2021.9487
38241,703-004-5395,820.2541
38242,703-004-5380,5301.949
38243,207-008-2398,9482.218
38244,703-004-5386,5673.4087
38245,703-004-5383,8463.951
38246,703-004-5386,1772.07
38247,703-004-5397,3879.4475
38248,703-004-5398,9146.865
38249,703-004-5387,9112.518
3825,703-004-5399,398.7211
38250,703-004-5393,5008.5396
38251,703-004-5381,7566.5396
38252,207-008-2398,87.84175
38253,703-004-5392,407.33575
38254,703-004-5398,3967.0105
38255,703-004-5384,4792.7983
38256,703-004-5386,5470.727
38257,703-004-5393,3813.1143
38258,703-004-5382,9130.826
38259,703-004-5398,1908.6003
3826,703-004-5383,3302.8645
38260,703-004-5381,5112.391
38261,703-004-5392,6602.245
38262,703-004-5385,1923.1552
38263,703-004-5387,2349.2312
38264,703-004-5386,9710.6455
38265,703-004-5399,2692.2024
38266,703-004-5398,4963.153
38267,207-008-2399,4219.789
38268,703-004-5389,3451.782
38269,703-004-5386,4221.8955
3827,703-004-5395,5128.3633
38270,703-004-5383,212.63301
38271,703-004-5394,5351.5405
38272,703-004-5386,2806.03
38273,703-004-5390,5979.136
38274,703-004-5382,8946.115
38275,703-004-5392,9912.487
38276,703-004-5389,1419.1747
38277,703-004-5388,8853.298
38278,703-004-5384,4311.377
38279,703-004-5391,3841.129
3828,703-004-5381,46.73481
38280,703-004-5382,2356.047
38281,207-008-2398,6197.66
38282,703-004-5394,2765.692
38283,703-004-5382,3910.3533
38284,703-004-5384,589.6974
38285,703-004-5399,4044.4392
38286,703-004-5391,5949.8916
38287,703-004-5384,2561.6467
38288,703-004-5383,1864.6914
38289,703-004-5391,1830.1367
3829,703-004-5380,2700.0671
38290,703-004-5389,3488.9631
38291,703-004-5391,8186.5396
38292,703-004-5389,8087.1616
38293,703-004-5384,8710.862
38294,703-004-5392,2660.4307
38295,703-004-5384,3066.951
38296,703-004-5397,2202.3594
38297,703-004-5389,5020.1733
38298,703-004-5384,8113.2407
38299,703-004-5397,5552.9443
383,703-004-5381,4844.635
3830,703-004-5382,7733.9546
38300,703-004-5380,1818.2474
38301,703-004-5384,9072.6455
38302,703-004-5391,4136.4634
38303,703-004-5389,4761.762
38304,703-004-5394,3570.3909
38305,703-004-5398,7942.8823
38306,703-004-5399,3067.7407
38307,703-004-5391,5133.3584
38308,207-008-2399,1893.1472
38309,703-004-5395,4844.917
3831,703-004-5391,9232.733
38310,207-008-2398,9285.717
38311,703-004-5396,4007.3115
38312,703-004-5382,3522.1792
38313,703-004-5389,1038.0327
38314,207-008-2398,1001.34375
38315,207-008-2399,9577.623
38316,703-004-5387,3206.8938
38317,703-004-5384,9790.436
38318,207-008-2398,9980.349
38319,703-004-5399,4326.7983
3832,703-004-5380,4837.931
38320,703-004-5389,5089.2104
38321,703-004-5383,9204.682
38322,207-008-2399,9739.933
38323,703-004-5395,8612.264
38324,703-004-5392,8172.367
38325,703-004-5396,7141.0693
38326,703-004-5386,9785.7
38327,703-004-5398,9638.834
38328,703-004-5381,5736.326
38329,703-004-5381,5767.7686
3833,703-004-5382,6042.211
38330,703-004-5386,4824.8804
38331,207-008-2399,9156.836
38332,703-004-5388,4031.0098
38333,703-004-5390,3788.0945
38334,703-004-5384,4209.5386
38335,703-004-5387,4270.2837
38336,703-004-5394,749.1779
38337,703-004-5396,5786.984
38338,703-004-5390,359.34567
38339,703-004-5390,8939.893
3834,207-008-2399,5210.2344
38340,207-008-2399,1508.5411
38341,703-004-5390,9065.067
38342,703-004-5392,3102.6018
38343,207-008-2399,3317.489
38344,207-008-2399,3173.8037
38345,703-004-5399,6701.6646
38346,703-004-5385,3212.483
38347,207-008-2399,9203.039
38348,703-004-5392,86.383224
38349,703-004-5398,2127.695
3835,207-008-2399,3683.6462
38350,703-004-5395,2164.1343
38351,703-004-5382,5615.4136
38352,703-004-5381,232.86938
38353,703-004-5395,7938.8315
38354,207-008-2399,7245.985
38355,703-004-5394,9923.219
38356,703-004-5392,4754.8813
38357,703-004-5397,9606.848
38358,703-004-5384,2278.7297
38359,703-004-5383,961.6667
3836,207-008-2398,7555.3394
38360,703-004-5386,2100.2275
38361,703-004-5395,9864.6045
38362,207-008-2399,4013.5706
38363,703-004-5398,2780.493
38364,207-008-2398,7301.496
38365,703-004-5380,934.73376
38366,703-004-5399,6822.3574
38367,703-004-5384,3736.633
38368,703-004-5399,5993.584
38369,703-004-5388,5988.772
3837,703-004-5393,6498.781
38370,703-004-5391,6697.3613
38371,703-004-5386,5491.568
38372,207-008-2398,9207.192
38373,703-004-5389,6654.869
38374,703-004-5381,474.11145
38375,703-004-5397,9812.208
38376,207-008-2398,405.10715
38377,703-004-5384,7162.3115
38378,703-004-5397,474.39932
38379,703-004-5394,5191.2505
3838,703-004-5397,2664.618
38380,703-004-5394,5.4842234
38381,207-008-2399,3992.2983
38382,703-004-5383,3420.8374
38383,703-004-5387,3366.1306
38384,207-008-2399,1920.3341
38385,703-004-5382,9119.904
38386,703-004-5392,7485.329
38387,703-004-5391,122.965576
38388,703-004-5387,6251.3047
38389,703-004-5391,7727.49
3839,703-004-5385,1120.7068
38390,703-004-5385,7478.276
38391,703-004-5383,3868.2979
38392,703-004-5391,1543.7949
38393,703-004-5392,2142.9783
38394,703-004-5380,197.70384
38395,207-008-2399,6290.7236
38396,703-004-5389,5052.974
38397,703-004-5393,5507.01
38398,703-004-5396,4948.6987
38399,703-004-5396,7696.2236
384,703-004-5398,9952.132
3840,703-004-5384,8052.098
38400,703-004-5380,2877.5938
38401,703-004-5389,8811.425
38402,703-004-5385,2445.6626
38403,703-004-5392,1488.3286
38404,703-004-5391,5207.231
38405,703-004-5386,5398.7017
38406,703-004-5391,3469.9453
38407,703-004-5390,62.526466
38408,703-004-5397,5877.629
38409,703-004-5380,6637.1147
3841,703-004-5384,2208.5344
38410,703-004-5391,3945.9568
38411,703-004-5395,8165.3906
38412,703-004-5388,2047.3439
38413,703-004-5392,8329.904
38414,703-004-5387,1982.3516
38415,703-004-5384,8239.723
38416,703-004-5399,8769.487
38417,703-004-5398,7629.2534
38418,207-008-2399,6162.465
38419,703-004-5386,3182.5054
3842,703-004-5387,3944.8445
38420,703-004-5398,904.3056
38421,703-004-5380,3602.3801
38422,703-004-5383,3863.5332
38423,703-004-5394,5852.5264
38424,703-004-5387,3838.632
38425,703-004-5388,1293.366
38426,703-004-5386,2347.058
38427,703-004-5381,4631.7534
38428,207-008-2399,5266.214
38429,703-004-5392,5268.9365
3843,703-004-5382,2352.9333
38430,703-004-5384,9347.387
38431,703-004-5394,7975.282
38432,703-004-5383,805.82916
38433,703-004-5396,2220.2886
38434,703-004-5398,1610.216
38435,703-004-5399,5794.8657
38436,703-004-5397,8147.378
38437,703-004-5380,7460.181
38438,207-008-2398,6884.0635
